NAME	TITLE	SCORE	
EYA4	EYA transcriptional coactivator and phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3522]	6.425961E-7	
CCDC12	coiled-coil domain containing 12 [Source:HGNC Symbol;Acc:HGNC:28332]	6.4085884E-7	
GARIN5B	golgi associated RAB2 interactor family member 5B [Source:HGNC Symbol;Acc:HGNC:25278]	6.4025716E-7	
COLEC12	collectin subfamily member 12 [Source:HGNC Symbol;Acc:HGNC:16016]	6.4021367E-7	
B3GAT2	beta-1,3-glucuronyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:922]	6.3996373E-7	
VDAC1P3	voltage dependent anion channel 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37478]	6.390976E-7	
PFDN4	prefoldin subunit 4 [Source:HGNC Symbol;Acc:HGNC:8868]	6.3864513E-7	
LINC01277	long intergenic non-protein coding RNA 1277 [Source:HGNC Symbol;Acc:HGNC:50334]	6.385307E-7	
RPL5	ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360]	6.3848336E-7	
HAGLROS	HAGLR opposite strand lncRNA [Source:HGNC Symbol;Acc:HGNC:50646]	6.379527E-7	
DEK	DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]	6.3790196E-7	
NDUFB8	NADH:ubiquinone oxidoreductase subunit B8 [Source:HGNC Symbol;Acc:HGNC:7703]	6.376897E-7	
MIF	macrophage migration inhibitory factor [Source:HGNC Symbol;Acc:HGNC:7097]	6.369585E-7	
TLR1	toll like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]	6.368374E-7	
NSUN5	NOP2/Sun RNA methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:16385]	6.3630813E-7	
MED18	mediator complex subunit 18 [Source:HGNC Symbol;Acc:HGNC:25944]	6.3605415E-7	
ITGB1BP2	integrin subunit beta 1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6154]	6.3585765E-7	
TAF9BP1	TATA-box binding protein associated factor 9b pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30687]	6.357798E-7	
RRH	retinal pigment epithelium-derived rhodopsin homolog [Source:HGNC Symbol;Acc:HGNC:10450]	6.35146E-7	
ATOSBP1	ATOSB pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54597]	6.349569E-7	
SGCA	sarcoglycan alpha [Source:HGNC Symbol;Acc:HGNC:10805]	6.3462426E-7	
CCSER1	coiled-coil serine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:29349]	6.335029E-7	
GNRHR	gonadotropin releasing hormone receptor [Source:HGNC Symbol;Acc:HGNC:4421]	6.327852E-7	
KCNQ4	potassium voltage-gated channel subfamily Q member 4 [Source:HGNC Symbol;Acc:HGNC:6298]	6.3271017E-7	
RPLP1P6	ribosomal protein lateral stalk subunit P1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:35809]	6.3219215E-7	
NOP14-AS1	NOP14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20205]	6.314416E-7	
NHS	NHS actin remodeling regulator [Source:HGNC Symbol;Acc:HGNC:7820]	6.31173E-7	
SF3A3P1	splicing factor 3a, subunit 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16576]	6.3102937E-7	
MYLK4	myosin light chain kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:27972]	6.3027505E-7	
ZDHHC13	zinc finger DHHC-type palmitoyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:18413]	6.302418E-7	
KLHL3	kelch like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354]	6.2947913E-7	
HSD17B6	hydroxysteroid 17-beta dehydrogenase 6 [Source:HGNC Symbol;Acc:HGNC:23316]	6.291196E-7	
LIMS2	LIM zinc finger domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16084]	6.2901665E-7	
CACNG1	calcium voltage-gated channel auxiliary subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:1405]	6.289867E-7	
DRD2	dopamine receptor D2 [Source:HGNC Symbol;Acc:HGNC:3023]	6.286983E-7	
PSMB8	proteasome 20S subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:9545]	6.2865274E-7	
MNDA	myeloid cell nuclear differentiation antigen [Source:HGNC Symbol;Acc:HGNC:7183]	6.284802E-7	
IGHG1	immunoglobulin heavy constant gamma 1 (G1m marker) [Source:HGNC Symbol;Acc:HGNC:5525]	6.284178E-7	
GPR199P	G protein-coupled receptor 199, pseudogene [Source:HGNC Symbol;Acc:HGNC:55170]	6.2818E-7	
PCDHGA1	protocadherin gamma subfamily A, 1 [Source:HGNC Symbol;Acc:HGNC:8696]	6.278948E-7	
OGFRP1	opioid growth factor receptor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50511]	6.277202E-7	
CDC20	cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723]	6.268196E-7	
FZD8	frizzled class receptor 8 [Source:HGNC Symbol;Acc:HGNC:4046]	6.267333E-7	
FTCDNL1	formiminotransferase cyclodeaminase N-terminal like [Source:HGNC Symbol;Acc:HGNC:48661]	6.2636025E-7	
CFI	complement factor I [Source:HGNC Symbol;Acc:HGNC:5394]	6.259E-7	
FAM86B1	family with sequence similarity 86 member B1 [Source:HGNC Symbol;Acc:HGNC:28268]	6.256092E-7	
SSPOP	SCO-spondin, pseudogene [Source:HGNC Symbol;Acc:HGNC:21998]	6.2539544E-7	
ENSG00000232995	novel transcript	6.24934E-7	
LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:13940]	6.2461663E-7	
LEF1	lymphoid enhancer binding factor 1 [Source:HGNC Symbol;Acc:HGNC:6551]	6.2336727E-7	
NOVA1	NOVA alternative splicing regulator 1 [Source:HGNC Symbol;Acc:HGNC:7886]	6.2336505E-7	
PARP8	poly(ADP-ribose) polymerase family member 8 [Source:HGNC Symbol;Acc:HGNC:26124]	6.231033E-7	
EEDP1	EED pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55143]	6.2296874E-7	
SPTLC1P5	serine palmitoyltransferase long chain base subunit 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39672]	6.217921E-7	
CD226	CD226 molecule [Source:HGNC Symbol;Acc:HGNC:16961]	6.2160404E-7	
LINC01166	long intergenic non-protein coding RNA 1166 [Source:HGNC Symbol;Acc:HGNC:49535]	6.214301E-7	
NPIPB6	nuclear pore complex interacting protein family member B6 [Source:HGNC Symbol;Acc:HGNC:37454]	6.2134706E-7	
PARP3	poly(ADP-ribose) polymerase family member 3 [Source:HGNC Symbol;Acc:HGNC:273]	6.2121666E-7	
SF3A2	splicing factor 3a subunit 2 [Source:HGNC Symbol;Acc:HGNC:10766]	6.205592E-7	
EIF4HP2	eukaryotic translation initiation factor 4H pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49036]	6.2033206E-7	
MSTN	myostatin [Source:HGNC Symbol;Acc:HGNC:4223]	6.203117E-7	
RN7SL333P	RNA, 7SL, cytoplasmic 333, pseudogene [Source:HGNC Symbol;Acc:HGNC:46349]	6.199553E-7	
LINC01589	long intergenic non-protein coding RNA 1589 [Source:HGNC Symbol;Acc:HGNC:51520]	6.197606E-7	
RPS7P10	ribosomal protein S7 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39903]	6.195045E-7	
HIVEP2-DT	HIVEP2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55724]	6.191689E-7	
RPSAP9	ribosomal protein SA pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:31463]	6.19083E-7	
FAR2P1	fatty acyl-CoA reductase 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49284]	6.188235E-7	
ASS1P13	argininosuccinate synthetase 1 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:763]	6.1817605E-7	
ZNF205	zinc finger protein 205 [Source:HGNC Symbol;Acc:HGNC:12996]	6.168189E-7	
C2CD4A	C2 calcium dependent domain containing 4A [Source:HGNC Symbol;Acc:HGNC:33627]	6.1671324E-7	
ARHGAP11A	Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]	6.167007E-7	
TRIM61	tripartite motif containing 61 [Source:HGNC Symbol;Acc:HGNC:24339]	6.165933E-7	
FGF7P8	fibroblast growth factor 7 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:34516]	6.161724E-7	
AKR7A2P1	AKR7A2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:24062]	6.1558774E-7	
SLC39A10	solute carrier family 39 member 10 [Source:HGNC Symbol;Acc:HGNC:20861]	6.1495933E-7	
HOXD9	homeobox D9 [Source:HGNC Symbol;Acc:HGNC:5140]	6.147007E-7	
KCNH6	potassium voltage-gated channel subfamily H member 6 [Source:HGNC Symbol;Acc:HGNC:18862]	6.1430336E-7	
NTS	neurotensin [Source:HGNC Symbol;Acc:HGNC:8038]	6.141224E-7	
EDNRA	endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179]	6.136175E-7	
TNN	tenascin N [Source:HGNC Symbol;Acc:HGNC:22942]	6.1349544E-7	
CDKN3	cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791]	6.1344036E-7	
RPL12P14	ribosomal protein L12 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:36495]	6.1313693E-7	
MIR590	microRNA 590 [Source:HGNC Symbol;Acc:HGNC:32846]	6.129485E-7	
CFAP20DC	CFAP20 domain containing [Source:HGNC Symbol;Acc:HGNC:24763]	6.1192156E-7	
EPHA4	EPH receptor A4 [Source:HGNC Symbol;Acc:HGNC:3388]	6.11892E-7	
RND1	Rho family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:18314]	6.115279E-7	
CDK9	cyclin dependent kinase 9 [Source:HGNC Symbol;Acc:HGNC:1780]	6.1145766E-7	
KCNN2	potassium calcium-activated channel subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:6291]	6.110995E-7	
EMSY-DT	EMSY divergent transcript [Source:HGNC Symbol;Acc:HGNC:55507]	6.110829E-7	
DCT	dopachrome tautomerase [Source:HGNC Symbol;Acc:HGNC:2709]	6.108846E-7	
RFPL1S	RFPL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:9978]	6.106793E-7	
SUMO2P3	SUMO2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39013]	6.1044426E-7	
MAGED4	MAGE family member D4 [Source:HGNC Symbol;Acc:HGNC:23793]	6.1039765E-7	
MTG1	mitochondrial ribosome associated GTPase 1 [Source:HGNC Symbol;Acc:HGNC:32159]	6.0972974E-7	
CLEC4A	C-type lectin domain family 4 member A [Source:HGNC Symbol;Acc:HGNC:13257]	6.0955415E-7	
EYA2	EYA transcriptional coactivator and phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3520]	6.093419E-7	
ZSCAN21	zinc finger and SCAN domain containing 21 [Source:HGNC Symbol;Acc:HGNC:13104]	6.0885964E-7	
WNK4	WNK lysine deficient protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:14544]	6.0850726E-7	
ZNRF2P2	zinc and ring finger 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42793]	6.0837425E-7	
ENSG00000214708	novel transcript, antisense to RHOT1	6.082031E-7	
VAV3	vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]	6.075655E-7	
CLK3	CDC like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2071]	6.073096E-7	
NAPSB	napsin B aspartic peptidase, pseudogene [Source:HGNC Symbol;Acc:HGNC:13396]	6.0667753E-7	
NDUFAF4P4	NADH:ubiquinone oxidoreductase complex assembly factor 4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:44543]	6.063488E-7	
FOCAD-AS1	FOCAD antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49789]	6.0598546E-7	
CDH18	cadherin 18 [Source:HGNC Symbol;Acc:HGNC:1757]	6.05528E-7	
BHMT2	betaine--homocysteine S-methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:1048]	6.048711E-7	
ENSG00000228919	novel transcript	6.0465527E-7	
GLIS1	GLIS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:29525]	6.0215984E-7	
SLFN12L	schlafen family member 12 like [Source:HGNC Symbol;Acc:HGNC:33920]	6.019204E-7	
ARMCX7P	armadillo repeat containing X-linked 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:49917]	6.0177683E-7	
LINC00926	long intergenic non-protein coding RNA 926 [Source:HGNC Symbol;Acc:HGNC:27514]	6.015535E-7	
BPTF	bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581]	6.002956E-7	
IER5L-AS1	IER5L antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55825]	5.993587E-7	
VTA1	vesicle trafficking 1 [Source:HGNC Symbol;Acc:HGNC:20954]	5.9894205E-7	
DNAAF1	dynein axonemal assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30539]	5.983014E-7	
FAM98B	family with sequence similarity 98 member B [Source:HGNC Symbol;Acc:HGNC:26773]	5.978654E-7	
GPR3	G protein-coupled receptor 3 [Source:HGNC Symbol;Acc:HGNC:4484]	5.9780535E-7	
CACNA2D1	calcium voltage-gated channel auxiliary subunit alpha2delta 1 [Source:HGNC Symbol;Acc:HGNC:1399]	5.9743877E-7	
ARHGEF17-AS1	ARHGEF17 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55485]	5.971972E-7	
CTAGE14P	CTAGE family member 14, pseudogene [Source:HGNC Symbol;Acc:HGNC:37299]	5.9718354E-7	
WNT9A	Wnt family member 9A [Source:HGNC Symbol;Acc:HGNC:12778]	5.9705167E-7	
NDUFB4P12	NADH:ubiquinone oxidoreductase subunit B4 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:45260]	5.967838E-7	
NEURL2	neuralized E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16156]	5.967178E-7	
TMEM171	transmembrane protein 171 [Source:HGNC Symbol;Acc:HGNC:27031]	5.9594265E-7	
UBE2V1P1	UBE2V1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16581]	5.9549643E-7	
TGFB3	transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]	5.9515196E-7	
CDA	cytidine deaminase [Source:HGNC Symbol;Acc:HGNC:1712]	5.95078E-7	
SIGLEC6	sialic acid binding Ig like lectin 6 [Source:HGNC Symbol;Acc:HGNC:10875]	5.945794E-7	
HJURP	Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]	5.9457153E-7	
GNB1-DT	GNB1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55772]	5.942126E-7	
ZNF892	zinc finger protein 892 [Source:HGNC Symbol;Acc:HGNC:38707]	5.939951E-7	
TMPRSS3	transmembrane serine protease 3 [Source:HGNC Symbol;Acc:HGNC:11877]	5.9375145E-7	
APLNR	apelin receptor [Source:HGNC Symbol;Acc:HGNC:339]	5.935734E-7	
SNX32	sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423]	5.9269354E-7	
MEAF6	MYST/Esa1 associated factor 6 [Source:HGNC Symbol;Acc:HGNC:25674]	5.923774E-7	
SLC5A1	solute carrier family 5 member 1 [Source:HGNC Symbol;Acc:HGNC:11036]	5.922771E-7	
MSL3P2	Male-specific lethal-3 homolog 1 (Msl3l1) pseudogene	5.9211817E-7	
DKK1	dickkopf WNT signaling pathway inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:2891]	5.921122E-7	
CCNA2	cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]	5.9197225E-7	
PRB2	proline rich protein BstNI subfamily 2 [Source:HGNC Symbol;Acc:HGNC:9338]	5.917396E-7	
KBTBD2	kelch repeat and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21751]	5.9164984E-7	
GRIN3A	glutamate ionotropic receptor NMDA type subunit 3A [Source:HGNC Symbol;Acc:HGNC:16767]	5.914871E-7	
RPS24P9	ribosomal protein S24 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:35711]	5.914422E-7	
NCAPG	non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]	5.912953E-7	
YIPF4	Yip1 domain family member 4 [Source:HGNC Symbol;Acc:HGNC:28145]	5.910907E-7	
GNB3	G protein subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:4400]	5.9010216E-7	
FGR	FGR proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3697]	5.9008045E-7	
C9orf85	chromosome 9 open reading frame 85 [Source:HGNC Symbol;Acc:HGNC:28784]	5.8994624E-7	
KRT15	keratin 15 [Source:HGNC Symbol;Acc:HGNC:6421]	5.893479E-7	
TMA7	translation machinery associated 7 homolog [Source:HGNC Symbol;Acc:HGNC:26932]	5.8929027E-7	
PAK6-AS1	PAK6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:33868]	5.8910024E-7	
PSMG3-AS1	PSMG3 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:22230]	5.8906846E-7	
FAM200A	family with sequence similarity 200 member A [Source:HGNC Symbol;Acc:HGNC:25401]	5.884926E-7	
KDELR3	KDEL endoplasmic reticulum protein retention receptor 3 [Source:HGNC Symbol;Acc:HGNC:6306]	5.882484E-7	
RGPD4	RANBP2 like and GRIP domain containing 4 [Source:HGNC Symbol;Acc:HGNC:32417]	5.879825E-7	
PHEX	phosphate regulating endopeptidase X-linked [Source:HGNC Symbol;Acc:HGNC:8918]	5.874497E-7	
GRIA2	glutamate ionotropic receptor AMPA type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4572]	5.867886E-7	
E2F7	E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]	5.860542E-7	
SMARCA2-AS1	SMARCA2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56062]	5.858175E-7	
DENND5B-AS1	DENND5B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42517]	5.8579735E-7	
SIGMAR1	sigma non-opioid intracellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:8157]	5.855669E-7	
SRRM4	serine/arginine repetitive matrix 4 [Source:HGNC Symbol;Acc:HGNC:29389]	5.8510165E-7	
AP5B1	adaptor related protein complex 5 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:25104]	5.846406E-7	
RBM26-AS1	RBM26 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39805]	5.8463775E-7	
ABCA9	ATP binding cassette subfamily A member 9 [Source:HGNC Symbol;Acc:HGNC:39]	5.845722E-7	
TIGIT	T cell immunoreceptor with Ig and ITIM domains [Source:HGNC Symbol;Acc:HGNC:26838]	5.843957E-7	
DISP3	dispatched RND transporter family member 3 [Source:HGNC Symbol;Acc:HGNC:29251]	5.839233E-7	
LINC02381	long intergenic non-protein coding RNA 2381 [Source:HGNC Symbol;Acc:HGNC:53304]	5.838889E-7	
SVOPL	SVOP like [Source:HGNC Symbol;Acc:HGNC:27034]	5.834191E-7	
GPR156	G protein-coupled receptor 156 [Source:HGNC Symbol;Acc:HGNC:20844]	5.833333E-7	
SMARCE1P2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39732]	5.832663E-7	
GPD2	glycerol-3-phosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4456]	5.8318017E-7	
TCF7	transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:11639]	5.830114E-7	
TPM3P6	tropomyosin 3 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:39169]	5.827566E-7	
MINDY2	MINDY lysine 48 deubiquitinase 2 [Source:HGNC Symbol;Acc:HGNC:26954]	5.822536E-7	
SNORA79B	small nucleolar RNA, H/ACA box 79B [Source:HGNC Symbol;Acc:HGNC:52222]	5.8195167E-7	
KRT18P63	keratin 18 pseudogene 63 [Source:HGNC Symbol;Acc:HGNC:48890]	5.819246E-7	
CBLN1	cerebellin 1 precursor [Source:HGNC Symbol;Acc:HGNC:1543]	5.814571E-7	
TMEM59L	transmembrane protein 59 like [Source:HGNC Symbol;Acc:HGNC:13237]	5.8129456E-7	
LANCL1-AS1	LANCL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50727]	5.8125573E-7	
IGSF11	immunoglobulin superfamily member 11 [Source:HGNC Symbol;Acc:HGNC:16669]	5.808843E-7	
LSMEM1	leucine rich single-pass membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:22036]	5.806006E-7	
RASAL2-AS1	RASAL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44170]	5.8045686E-7	
TOM1L1	target of myb1 like 1 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11983]	5.7994816E-7	
RNASE7	ribonuclease A family member 7 [Source:HGNC Symbol;Acc:HGNC:19278]	5.796336E-7	
L3MBTL3	L3MBTL histone methyl-lysine binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23035]	5.783577E-7	
THBS3-AS1	THBS3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40582]	5.7824303E-7	
SPDYE21	speedy/RINGO cell cycle regulator family member E21 [Source:HGNC Symbol;Acc:HGNC:51517]	5.781179E-7	
FAM153A	family with sequence similarity 153 member A [Source:HGNC Symbol;Acc:HGNC:29940]	5.7747025E-7	
RAD54L	RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826]	5.774112E-7	
TDO2	tryptophan 2,3-dioxygenase [Source:HGNC Symbol;Acc:HGNC:11708]	5.7739646E-7	
CCNO-DT	CCNO divergent transcript [Source:HGNC Symbol;Acc:HGNC:55543]	5.769491E-7	
KCNS2	potassium voltage-gated channel modifier subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:6301]	5.7664334E-7	
GEMIN7	gem nuclear organelle associated protein 7 [Source:HGNC Symbol;Acc:HGNC:20045]	5.7624254E-7	
FLT1	fms related receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:3763]	5.7609844E-7	
UBE2SP2	ubiquitin conjugating enzyme E2 S pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32196]	5.757017E-7	
CFAP47	cilia and flagella associated protein 47 [Source:HGNC Symbol;Acc:HGNC:26708]	5.7567684E-7	
KIRREL3	kirre like nephrin family adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:23204]	5.756654E-7	
NDP	norrin cystine knot growth factor NDP [Source:HGNC Symbol;Acc:HGNC:7678]	5.7534737E-7	
PRODHLP	proline dehydrogenase like, pseudogene [Source:HGNC Symbol;Acc:HGNC:56289]	5.752838E-7	
SEMA6A	semaphorin 6A [Source:HGNC Symbol;Acc:HGNC:10738]	5.7509754E-7	
EEF1GP5	eukaryotic translation elongation factor 1 gamma pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44560]	5.745286E-7	
IGHG3	immunoglobulin heavy constant gamma 3 (G3m marker) [Source:HGNC Symbol;Acc:HGNC:5527]	5.74528E-7	
NIPAL4	NIPA like domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28018]	5.7438245E-7	
CEBPA	CCAAT enhancer binding protein alpha [Source:HGNC Symbol;Acc:HGNC:1833]	5.741337E-7	
SELENOKP2	selenoprotein K pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:53725]	5.739428E-7	
SAAL1	serum amyloid A like 1 [Source:HGNC Symbol;Acc:HGNC:25158]	5.7374285E-7	
SNORD101	small nucleolar RNA, C/D box 101 [Source:HGNC Symbol;Acc:HGNC:32764]	5.7233814E-7	
ANKRD30BP3	ankyrin repeat domain 30B pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:27873]	5.7186804E-7	
SMTNL2	smoothelin like 2 [Source:HGNC Symbol;Acc:HGNC:24764]	5.7159326E-7	
DPP6	dipeptidyl peptidase like 6 [Source:HGNC Symbol;Acc:HGNC:3010]	5.708881E-7	
TRAPPC3L	trafficking protein particle complex subunit 3L [Source:HGNC Symbol;Acc:HGNC:21090]	5.698565E-7	
LINC01678	long intergenic non-protein coding RNA 1678 [Source:HGNC Symbol;Acc:HGNC:52466]	5.69612E-7	
DAND5	DAN domain BMP antagonist family member 5 [Source:HGNC Symbol;Acc:HGNC:26780]	5.6839264E-7	
LINC01783	long intergenic non-protein coding RNA 1783 [Source:HGNC Symbol;Acc:HGNC:52573]	5.6829674E-7	
WDR72	WD repeat domain 72 [Source:HGNC Symbol;Acc:HGNC:26790]	5.680442E-7	
PGS1	phosphatidylglycerophosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:30029]	5.6717533E-7	
NDUFA5P12	NADH:ubiquinone oxidoreductase subunit A5 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:48854]	5.6708126E-7	
UFD1-AS1	UFD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55917]	5.6672E-7	
ARMC9	armadillo repeat containing 9 [Source:HGNC Symbol;Acc:HGNC:20730]	5.6613175E-7	
LINC03011	long intergenic non-protein coding RNA 3011 [Source:HGNC Symbol;Acc:HGNC:56136]	5.6580245E-7	
ZNF724	zinc finger protein 724 [Source:HGNC Symbol;Acc:HGNC:32460]	5.6529694E-7	
TEPP	testis, prostate and placenta expressed [Source:HGNC Symbol;Acc:HGNC:33745]	5.651169E-7	
WNT5B	Wnt family member 5B [Source:HGNC Symbol;Acc:HGNC:16265]	5.6498146E-7	
ADCY10	adenylate cyclase 10 [Source:HGNC Symbol;Acc:HGNC:21285]	5.6488545E-7	
SKAP1	src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605]	5.648186E-7	
CHRM3	cholinergic receptor muscarinic 3 [Source:HGNC Symbol;Acc:HGNC:1952]	5.6460254E-7	
AQP7P4	aquaporin 7 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:32056]	5.6384897E-7	
MORF4	mortality factor 4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15773]	5.6322176E-7	
CD300C	CD300c molecule [Source:HGNC Symbol;Acc:HGNC:19320]	5.631968E-7	
TUNAR	TCL1 upstream neural differentiation-associated RNA [Source:HGNC Symbol;Acc:HGNC:44088]	5.6287024E-7	
PICART1	p53 inducible cancer associated RNA transcript 1 [Source:HGNC Symbol;Acc:HGNC:27576]	5.6267766E-7	
IFT20	intraflagellar transport 20 [Source:HGNC Symbol;Acc:HGNC:30989]	5.625695E-7	
RPL13AP16	ribosomal protein L13a pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:35722]	5.623934E-7	
TSPOAP1	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]	5.620033E-7	
EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3290]	5.616473E-7	
LINC01748	long intergenic non-protein coding RNA 1748 [Source:HGNC Symbol;Acc:HGNC:52535]	5.611435E-7	
CENPV	centromere protein V [Source:HGNC Symbol;Acc:HGNC:29920]	5.609203E-7	
TTLL11	tubulin tyrosine ligase like 11 [Source:HGNC Symbol;Acc:HGNC:18113]	5.6034423E-7	
RNF7	ring finger protein 7 [Source:HGNC Symbol;Acc:HGNC:10070]	5.601287E-7	
SPRED1	sprouty related EVH1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20249]	5.597616E-7	
ANKRD36	ankyrin repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:24079]	5.5953404E-7	
MFF-DT	MFF divergent transcript [Source:HGNC Symbol;Acc:HGNC:41067]	5.5942326E-7	
